Date,Price,Open,High,Low
4-May-84,175.57,175.57,175.57,175.57
7-May-84,176.87,176.87,176.87,176.87
8-May-84,176.71,176.71,176.71,176.71
9-May-84,176.67,176.67,176.67,176.67
10-May-84,176.6,176.6,176.6,176.6
11-May-84,177.9,177.9,177.9,177.9
14-May-84,178.58,178.58,178.58,178.58
15-May-84,179.05,179.05,179.05,179.05
16-May-84,178.5,178.5,178.5,178.5
17-May-84,179.47,179.47,179.47,179.47
18-May-84,180.06,180.06,180.06,180.06
21-May-84,179.97,179.97,179.97,179.97
22-May-84,180.07,180.07,180.07,180.07
23-May-84,179.36,179.36,179.36,179.36
24-May-84,178.67,178.67,178.67,178.67
25-May-84,178.9,178.9,178.9,178.9
29-May-84,178.89,178.89,178.89,178.89
30-May-84,178.78,178.78,178.78,178.78
31-May-84,178.83,178.83,178.83,178.83
1-Jun-84,177.77,177.77,177.77,177.77
4-Jun-84,177.17,177.17,177.17,177.17
5-Jun-84,177.08,177.08,177.08,177.08
6-Jun-84,177.33,177.33,177.33,177.33
7-Jun-84,177.83,177.83,177.83,177.83
8-Jun-84,178.07,178.07,178.07,178.07
11-Jun-84,178.1,178.1,178.1,178.1
12-Jun-84,178.77,178.77,178.77,178.77
13-Jun-84,178.58,178.58,178.58,178.58
14-Jun-84,178.05,178.05,178.05,178.05
15-Jun-84,179.18,179.18,179.18,179.18
18-Jun-84,179.42,179.42,179.42,179.42
19-Jun-84,179.07,179.07,179.07,179.07
20-Jun-84,180.23,180.23,180.23,180.23
21-Jun-84,180.15,180.15,180.15,180.15
22-Jun-84,180.4,180.4,180.4,180.4
25-Jun-84,181.54,181.54,181.54,181.54
26-Jun-84,181.54,181.54,181.54,181.54
27-Jun-84,180.88,180.88,180.88,180.88
28-Jun-84,180.27,180.27,180.27,180.27
29-Jun-84,179.74,179.74,179.74,179.74
2-Jul-84,181.11,181.11,181.11,181.11
3-Jul-84,181.6,181.6,181.6,181.6
5-Jul-84,181.07,181.07,181.07,181.07
6-Jul-84,181.82,181.82,181.82,181.82
9-Jul-84,182.56,182.56,182.56,182.56
10-Jul-84,181.81,181.81,181.81,181.81
11-Jul-84,181.46,181.46,181.46,181.46
12-Jul-84,181.76,181.76,181.76,181.76
13-Jul-84,181.86,181.86,181.86,181.86
16-Jul-84,181.32,181.32,181.32,181.32
17-Jul-84,182.1,182.1,182.1,182.1
18-Jul-84,183.08,183.08,183.08,183.08
19-Jul-84,182.95,182.95,182.95,182.95
20-Jul-84,184.62,184.62,184.62,184.62
23-Jul-84,186.27,186.27,186.27,186.27
24-Jul-84,186.55,186.55,186.55,186.55
25-Jul-84,186.85,186.85,186.85,186.85
26-Jul-84,185.66,185.66,185.66,185.66
27-Jul-84,186.62,186.62,186.62,186.62
30-Jul-84,187,187,187,187
31-Jul-84,186.99,186.99,186.99,186.99
1-Aug-84,187.7,187.7,187.7,187.7
2-Aug-84,187.87,187.87,187.87,187.87
3-Aug-84,184.91,184.91,184.91,184.91
6-Aug-84,185.8,185.8,185.8,185.8
7-Aug-84,187.22,187.22,187.22,187.22
8-Aug-84,186.39,186.39,186.39,186.39
9-Aug-84,185.78,185.78,185.78,185.78
10-Aug-84,185.33,185.33,185.33,185.33
13-Aug-84,186.71,186.71,186.71,186.71
14-Aug-84,184.96,184.96,184.96,184.96
15-Aug-84,185.41,185.41,185.41,185.41
16-Aug-84,184.61,184.61,184.61,184.61
17-Aug-84,184.77,184.77,184.77,184.77
20-Aug-84,185.12,185.12,185.12,185.12
21-Aug-84,185.9,185.9,185.9,185.9
22-Aug-84,185.51,185.51,185.51,185.51
23-Aug-84,185.16,185.16,185.16,185.16
24-Aug-84,185.83,185.83,185.83,185.83
27-Aug-84,185.87,185.87,185.87,185.87
28-Aug-84,185.35,185.35,185.35,185.35
29-Aug-84,185.18,185.18,185.18,185.18
30-Aug-84,185.66,185.66,185.66,185.66
31-Aug-84,186.4,186.4,186.4,186.4
4-Sep-84,187.52,187.52,187.52,187.52
5-Sep-84,187.55,187.55,187.55,187.55
6-Sep-84,186.93,186.93,186.93,186.93
7-Sep-84,186.8,186.8,186.8,186.8
10-Sep-84,187.07,187.07,187.07,187.07
11-Sep-84,186.5,186.5,186.5,186.5
12-Sep-84,186.35,186.35,186.35,186.35
13-Sep-84,186.71,186.71,186.71,186.71
14-Sep-84,186.87,186.87,186.87,186.87
17-Sep-84,187.44,187.44,187.44,187.44
18-Sep-84,186.73,186.73,186.73,186.73
19-Sep-84,186.51,186.51,186.51,186.51
20-Sep-84,187.01,187.01,187.01,187.01
21-Sep-84,185.58,185.58,185.58,185.58
24-Sep-84,185.53,185.53,185.53,185.53
25-Sep-84,186.62,186.62,186.62,186.62
26-Sep-84,185.98,185.98,185.98,185.98
27-Sep-84,185.91,185.91,185.91,185.91
28-Sep-84,187.24,187.24,187.24,187.24
1-Oct-84,187.01,187.01,187.01,187.01
2-Oct-84,187.08,187.08,187.08,187.08
3-Oct-84,187.27,187.27,187.27,187.27
4-Oct-84,187.27,187.27,187.27,187.27
5-Oct-84,187.22,187.22,187.22,187.22
9-Oct-84,187.6,187.6,187.6,187.6
10-Oct-84,187.58,187.58,187.58,187.58
11-Oct-84,188.17,188.17,188.17,188.17
12-Oct-84,187.98,187.98,187.98,187.98
15-Oct-84,187.91,187.91,187.91,187.91
16-Oct-84,187.66,187.66,187.66,187.66
17-Oct-84,187.64,187.64,187.64,187.64
18-Oct-84,187.32,187.32,187.32,187.32
19-Oct-84,186.86,186.86,186.86,186.86
22-Oct-84,187.16,187.16,187.16,187.16
23-Oct-84,185.68,185.68,185.68,185.68
24-Oct-84,185.49,185.49,185.49,185.49
25-Oct-84,185.51,185.51,185.51,185.51
26-Oct-84,186.22,186.22,186.22,186.22
29-Oct-84,186.96,186.96,186.96,186.96
30-Oct-84,186.34,186.34,186.34,186.34
31-Oct-84,186.79,186.79,186.79,186.79
1-Nov-84,186.15,186.15,186.15,186.15
2-Nov-84,184.4,184.4,184.4,184.4
5-Nov-84,184.83,184.83,184.83,184.83
7-Nov-84,183.58,183.58,183.58,183.58
8-Nov-84,183.28,183.28,183.28,183.28
9-Nov-84,183.04,183.04,183.04,183.04
13-Nov-84,182.76,182.76,182.76,182.76
14-Nov-84,184.1,184.1,184.1,184.1
15-Nov-84,184.19,184.19,184.19,184.19
16-Nov-84,184.55,184.55,184.55,184.55
19-Nov-84,184.98,184.98,184.98,184.98
20-Nov-84,185.6,185.6,185.6,185.6
21-Nov-84,186.3,186.3,186.3,186.3
23-Nov-84,186.17,186.17,186.17,186.17
26-Nov-84,186.51,186.51,186.51,186.51
27-Nov-84,185.7,185.7,185.7,185.7
28-Nov-84,185.39,185.39,185.39,185.39
29-Nov-84,185.84,185.84,185.84,185.84
30-Nov-84,186.86,186.86,186.86,186.86
3-Dec-84,187.26,187.26,187.26,187.26
4-Dec-84,186.4,186.4,186.4,186.4
5-Dec-84,186.69,186.69,186.69,186.69
6-Dec-84,186.62,186.62,186.62,186.62
7-Dec-84,187.22,187.22,187.22,187.22
10-Dec-84,186.65,186.65,186.65,186.65
11-Dec-84,187.21,187.21,187.21,187.21
12-Dec-84,187.18,187.18,187.18,187.18
13-Dec-84,187.29,187.29,187.29,187.29
14-Dec-84,187.54,187.54,187.54,187.54
17-Dec-84,187.46,187.46,187.46,187.46
18-Dec-84,187.22,187.22,187.22,187.22
19-Dec-84,187.73,187.73,187.73,187.73
20-Dec-84,188.13,188.13,188.13,188.13
21-Dec-84,188.39,188.39,188.39,188.39
24-Dec-84,188.42,188.42,188.42,188.42
26-Dec-84,189.05,189.05,189.05,189.05
27-Dec-84,189.41,189.41,189.41,189.41
28-Dec-84,189.58,189.58,189.58,189.58
31-Dec-84,190.31,190.31,190.31,190.31
2-Jan-85,190.32,190.32,190.32,190.32
3-Jan-85,191.07,191.07,191.07,191.07
4-Jan-85,191.64,191.64,191.64,191.64
7-Jan-85,193.6,193.6,193.6,193.6
8-Jan-85,192.05,192.05,192.05,192.05
9-Jan-85,193.18,193.18,193.18,193.18
10-Jan-85,191.97,191.97,191.97,191.97
11-Jan-85,192.04,192.04,192.04,192.04
14-Jan-85,192.73,192.73,192.73,192.73
15-Jan-85,192.23,192.23,192.23,192.23
16-Jan-85,192.42,192.42,192.42,192.42
17-Jan-85,191.74,191.74,191.74,191.74
18-Jan-85,191.75,191.75,191.75,191.75
22-Jan-85,191.76,191.76,191.76,191.76
23-Jan-85,191.81,191.81,191.81,191.81
24-Jan-85,191.55,191.55,191.55,191.55
25-Jan-85,191.62,191.62,191.62,191.62
28-Jan-85,191.64,191.64,191.64,191.64
29-Jan-85,191.65,191.65,191.65,191.65
30-Jan-85,191.72,191.72,191.72,191.72
31-Jan-85,191.93,191.93,191.93,191.93
1-Feb-85,193.3,193.3,193.3,193.3
4-Feb-85,194.52,194.52,194.52,194.52
5-Feb-85,194.48,194.48,194.48,194.48
6-Feb-85,194.35,194.35,194.35,194.35
7-Feb-85,195,195,195,195
8-Feb-85,195.08,195.08,195.08,195.08
11-Feb-85,195.34,195.34,195.34,195.34
13-Feb-85,196,196,196,196
14-Feb-85,194.25,194.25,194.25,194.25
15-Feb-85,192.4,192.4,192.4,192.4
19-Feb-85,193.51,193.51,193.51,193.51
20-Feb-85,193.22,193.22,193.22,193.22
21-Feb-85,191.32,191.32,191.32,191.32
22-Feb-85,189.36,189.36,189.36,189.36
25-Feb-85,187.22,187.22,187.22,187.22
26-Feb-85,186.61,186.61,186.61,186.61
27-Feb-85,187.58,187.58,187.58,187.58
28-Feb-85,187.48,187.48,187.48,187.48
1-Mar-85,187.45,187.45,187.45,187.45
4-Mar-85,186.4,186.4,186.4,186.4
5-Mar-85,186.62,186.62,186.62,186.62
6-Mar-85,186.45,186.45,186.45,186.45
7-Mar-85,186.65,186.65,186.65,186.65
8-Mar-85,186.78,186.78,186.78,186.78
11-Mar-85,186.66,186.66,186.66,186.66
12-Mar-85,187.54,187.54,187.54,187.54
13-Mar-85,187.38,187.38,187.38,187.38
14-Mar-85,187.46,187.46,187.46,187.46
15-Mar-85,187.73,187.73,187.73,187.73
18-Mar-85,188.01,188.01,188.01,188.01
19-Mar-85,186.32,186.32,186.32,186.32
20-Mar-85,186.29,186.29,186.29,186.29
21-Mar-85,185.56,185.56,185.56,185.56
22-Mar-85,185.54,185.54,185.54,185.54
25-Mar-85,185.52,185.52,185.52,185.52
26-Mar-85,185.43,185.43,185.43,185.43
27-Mar-85,184.53,184.53,184.53,184.53
28-Mar-85,184.55,184.55,184.55,184.55
29-Mar-85,183.5,183.5,183.5,183.5
1-Apr-85,184.49,184.49,184.49,184.49
2-Apr-85,185,185,185,185
3-Apr-85,184.46,184.46,184.46,184.46
4-Apr-85,184.7,184.7,184.7,184.7
5-Apr-85,185.36,185.36,185.36,185.36
8-Apr-85,186.11,186.11,186.11,186.11
9-Apr-85,185.74,185.74,185.74,185.74
10-Apr-85,184.95,184.95,184.95,184.95
11-Apr-85,184.14,184.14,184.14,184.14
12-Apr-85,184.16,184.16,184.16,184.16
15-Apr-85,183.33,183.33,183.33,183.33
16-Apr-85,183.44,183.44,183.44,183.44
17-Apr-85,183.78,183.78,183.78,183.78
18-Apr-85,183.02,183.02,183.02,183.02
19-Apr-85,183.09,183.09,183.09,183.09
22-Apr-85,183.91,183.91,183.91,183.91
23-Apr-85,184.04,184.04,184.04,184.04
24-Apr-85,183.58,183.58,183.58,183.58
25-Apr-85,184.58,184.58,184.58,184.58
26-Apr-85,185.13,185.13,185.13,185.13
29-Apr-85,184.63,184.63,184.63,184.63
30-Apr-85,183.93,183.93,183.93,183.93
1-May-85,184.6,184.6,184.6,184.6
2-May-85,184.11,184.11,184.11,184.11
3-May-85,183.7,183.7,183.7,183.7
6-May-85,184.21,184.21,184.21,184.21
7-May-85,183.05,183.05,183.05,183.05
8-May-85,182.74,182.74,182.74,182.74
9-May-85,182.39,182.39,182.39,182.39
10-May-85,183.22,183.22,183.22,183.22
13-May-85,182.8,182.8,182.8,182.8
14-May-85,181.54,181.54,181.54,181.54
15-May-85,182.69,182.69,182.69,182.69
16-May-85,183.25,183.25,183.25,183.25
17-May-85,182.72,182.72,182.72,182.72
20-May-85,182.48,182.48,182.48,182.48
21-May-85,182.39,182.39,182.39,182.39
22-May-85,183.05,183.05,183.05,183.05
23-May-85,183.15,183.15,183.15,183.15
24-May-85,182.45,182.45,182.45,182.45
28-May-85,182.44,182.44,182.44,182.44
29-May-85,182.18,182.18,182.18,182.18
30-May-85,182.6,182.6,182.6,182.6
31-May-85,182.71,182.71,182.71,182.71
3-Jun-85,181.9,181.9,181.9,181.9
4-Jun-85,181.97,181.97,181.97,181.97
5-Jun-85,181.94,181.94,181.94,181.94
6-Jun-85,180.69,180.69,180.69,180.69
7-Jun-85,181.84,181.84,181.84,181.84
10-Jun-85,182.29,182.29,182.29,182.29
11-Jun-85,182.19,182.19,182.19,182.19
12-Jun-85,182.39,182.39,182.39,182.39
13-Jun-85,181.99,181.99,181.99,181.99
14-Jun-85,181.81,181.81,181.81,181.81
17-Jun-85,181.35,181.35,181.35,181.35
18-Jun-85,181.04,181.04,181.04,181.04
19-Jun-85,181.48,181.48,181.48,181.48
20-Jun-85,181.96,181.96,181.96,181.96
21-Jun-85,181.59,181.59,181.59,181.59
24-Jun-85,182.18,182.18,182.18,182.18
25-Jun-85,182.39,182.39,182.39,182.39
26-Jun-85,182.26,182.26,182.26,182.26
27-Jun-85,182.5,182.5,182.5,182.5
28-Jun-85,182.7,182.7,182.7,182.7
1-Jul-85,182.6,182.6,182.6,182.6
2-Jul-85,182.9,182.9,182.9,182.9
3-Jul-85,182.77,182.77,182.77,182.77
5-Jul-85,181.9,181.9,181.9,181.9
8-Jul-85,181.22,181.22,181.22,181.22
9-Jul-85,180.26,180.26,180.26,180.26
10-Jul-85,179.95,179.95,179.95,179.95
11-Jul-85,179.46,179.46,179.46,179.46
12-Jul-85,178.1,178.1,178.1,178.1
15-Jul-85,175.92,175.92,175.92,175.92
16-Jul-85,175.92,175.92,175.92,175.92
17-Jul-85,175.49,175.49,175.49,175.49
18-Jul-85,176.59,176.59,176.59,176.59
19-Jul-85,177.05,177.05,177.05,177.05
22-Jul-85,177.58,177.58,177.58,177.58
23-Jul-85,176.48,176.48,176.48,176.48
24-Jul-85,177.15,177.15,177.15,177.15
25-Jul-85,176.76,176.76,176.76,176.76
26-Jul-85,176.88,176.88,176.88,176.88
29-Jul-85,175.71,175.71,175.71,175.71
30-Jul-85,175.66,175.66,175.66,175.66
31-Jul-85,174.58,174.58,174.58,174.58
1-Aug-85,175.47,175.47,175.47,175.47
2-Aug-85,175.54,175.54,175.54,175.54
5-Aug-85,175.54,175.54,175.54,175.54
6-Aug-85,175.51,175.51,175.51,175.51
7-Aug-85,175.01,175.01,175.01,175.01
8-Aug-85,175.19,175.19,175.19,175.19
9-Aug-85,175.23,175.23,175.23,175.23
12-Aug-85,174.59,174.59,174.59,174.59
13-Aug-85,174.75,174.75,174.75,174.75
14-Aug-85,175.32,175.32,175.32,175.32
15-Aug-85,175.03,175.03,175.03,175.03
16-Aug-85,174.91,174.91,174.91,174.91
19-Aug-85,174.62,174.62,174.62,174.62
20-Aug-85,175.13,175.13,175.13,175.13
21-Aug-85,174.86,174.86,174.86,174.86
22-Aug-85,174.05,174.05,174.05,174.05
23-Aug-85,174.53,174.53,174.53,174.53
26-Aug-85,174.42,174.42,174.42,174.42
27-Aug-85,174.33,174.33,174.33,174.33
28-Aug-85,174.2,174.2,174.2,174.2
29-Aug-85,174.03,174.03,174.03,174.03
30-Aug-85,174.93,174.93,174.93,174.93
3-Sep-85,174.72,174.72,174.72,174.72
4-Sep-85,174.99,174.99,174.99,174.99
5-Sep-85,175.24,175.24,175.24,175.24
6-Sep-85,177.73,177.73,177.73,177.73
9-Sep-85,177.51,177.51,177.51,177.51
10-Sep-85,176.93,176.93,176.93,176.93
11-Sep-85,177.39,177.39,177.39,177.39
12-Sep-85,177.03,177.03,177.03,177.03
13-Sep-85,176.26,176.26,176.26,176.26
16-Sep-85,175.57,175.57,175.57,175.57
17-Sep-85,175.59,175.59,175.59,175.59
18-Sep-85,175.66,175.66,175.66,175.66
19-Sep-85,175.35,175.35,175.35,175.35
20-Sep-85,176.77,176.77,176.77,176.77
23-Sep-85,169.65,169.65,169.65,169.65
24-Sep-85,168.8,168.8,168.8,168.8
25-Sep-85,166.75,166.75,166.75,166.75
26-Sep-85,162.05,162.05,162.05,162.05
27-Sep-85,161.28,161.28,161.28,161.28
30-Sep-85,157.86,157.86,157.86,157.86
1-Oct-85,156.8,156.8,156.8,156.8
2-Oct-85,156.88,156.88,156.88,156.88
3-Oct-85,155.73,155.73,155.73,155.73
4-Oct-85,156.04,156.04,156.04,156.04
7-Oct-85,157.44,157.44,157.44,157.44
8-Oct-85,157.96,157.96,157.96,157.96
9-Oct-85,157.3,157.3,157.3,157.3
10-Oct-85,157.36,157.36,157.36,157.36
11-Oct-85,156.93,156.93,156.93,156.93
15-Oct-85,157.18,157.18,157.18,157.18
16-Oct-85,158.45,158.45,158.45,158.45
17-Oct-85,157.41,157.41,157.41,157.41
18-Oct-85,157.56,157.56,157.56,157.56
21-Oct-85,158.16,158.16,158.16,158.16
22-Oct-85,158.24,158.24,158.24,158.24
23-Oct-85,158.21,158.21,158.21,158.21
24-Oct-85,158.59,158.59,158.59,158.59
25-Oct-85,157.13,157.13,157.13,157.13
28-Oct-85,156.19,156.19,156.19,156.19
29-Oct-85,155.56,155.56,155.56,155.56
30-Oct-85,154.75,154.75,154.75,154.75
31-Oct-85,154.73,154.73,154.73,154.73
1-Nov-85,152.84,152.84,152.84,152.84
4-Nov-85,151.76,151.76,151.76,151.76
5-Nov-85,151.31,151.31,151.31,151.31
6-Nov-85,149.08,149.08,149.08,149.08
7-Nov-85,149.62,149.62,149.62,149.62
8-Nov-85,149.45,149.45,149.45,149.45
12-Nov-85,149.23,149.23,149.23,149.23
13-Nov-85,147.8,147.8,147.8,147.8
14-Nov-85,147.66,147.66,147.66,147.66
15-Nov-85,148.33,148.33,148.33,148.33
18-Nov-85,147.76,147.76,147.76,147.76
19-Nov-85,147.52,147.52,147.52,147.52
20-Nov-85,147.61,147.61,147.61,147.61
21-Nov-85,146.73,146.73,146.73,146.73
22-Nov-85,146.3,146.3,146.3,146.3
25-Nov-85,145.71,145.71,145.71,145.71
26-Nov-85,145.83,145.83,145.83,145.83
27-Nov-85,145.84,145.84,145.84,145.84
29-Nov-85,145.98,145.98,145.98,145.98
2-Dec-85,146.79,146.79,146.79,146.79
3-Dec-85,147.13,147.13,147.13,147.13
4-Dec-85,145.85,145.85,145.85,145.85
5-Dec-85,145.54,145.54,145.54,145.54
6-Dec-85,145.68,145.68,145.68,145.68
9-Dec-85,145.46,145.46,145.46,145.46
10-Dec-85,145.59,145.59,145.59,145.59
11-Dec-85,146.41,146.41,146.41,146.41
12-Dec-85,145.38,145.38,145.38,145.38
13-Dec-85,145.8,145.8,145.8,145.8
16-Dec-85,145.33,145.33,145.33,145.33
17-Dec-85,144.67,144.67,144.67,144.67
18-Dec-85,145.5,145.5,145.5,145.5
19-Dec-85,145.14,145.14,145.14,145.14
20-Dec-85,145.13,145.13,145.13,145.13
23-Dec-85,144.73,144.73,144.73,144.73
24-Dec-85,144.77,144.77,144.77,144.77
26-Dec-85,144.7,144.7,144.7,144.7
27-Dec-85,144.38,144.38,144.38,144.38
30-Dec-85,143.61,143.61,143.61,143.61
31-Dec-85,143.14,143.14,143.14,143.14
2-Jan-86,142.1,142.1,142.1,142.1
3-Jan-86,144.29,144.29,144.29,144.29
6-Jan-86,143.54,143.54,143.54,143.54
7-Jan-86,144.11,144.11,144.11,144.11
8-Jan-86,144.2,144.2,144.2,144.2
9-Jan-86,144.59,144.59,144.59,144.59
10-Jan-86,144.9,144.9,144.9,144.9
13-Jan-86,144.55,144.55,144.55,144.55
14-Jan-86,144.41,144.41,144.41,144.41
15-Jan-86,143.83,143.83,143.83,143.83
16-Jan-86,144.22,144.22,144.22,144.22
17-Jan-86,144.55,144.55,144.55,144.55
20-Jan-86,144.18,144.18,144.18,144.18
21-Jan-86,143.93,143.93,143.93,143.93
22-Jan-86,143.56,143.56,143.56,143.56
23-Jan-86,143.69,143.69,143.69,143.69
24-Jan-86,138.7,138.7,138.7,138.7
27-Jan-86,138.24,138.24,138.24,138.24
28-Jan-86,137.68,137.68,137.68,137.68
29-Jan-86,137.11,137.11,137.11,137.11
30-Jan-86,135.75,135.75,135.75,135.75
31-Jan-86,135.09,135.09,135.09,135.09
3-Feb-86,133.7,133.7,133.7,133.7
4-Feb-86,133.42,133.42,133.42,133.42
5-Feb-86,133.51,133.51,133.51,133.51
6-Feb-86,135.15,135.15,135.15,135.15
7-Feb-86,136.12,136.12,136.12,136.12
10-Feb-86,134.71,134.71,134.71,134.71
11-Feb-86,134.04,134.04,134.04,134.04
12-Feb-86,133.44,133.44,133.44,133.44
13-Feb-86,130.22,130.22,130.22,130.22
14-Feb-86,130.24,130.24,130.24,130.24
17-Feb-86,128.95,128.95,128.95,128.95
18-Feb-86,129.63,129.63,129.63,129.63
19-Feb-86,127.45,127.45,127.45,127.45
20-Feb-86,130.31,130.31,130.31,130.31
21-Feb-86,131.73,131.73,131.73,131.73
24-Feb-86,131.25,131.25,131.25,131.25
25-Feb-86,129.9,129.9,129.9,129.9
26-Feb-86,129.87,129.87,129.87,129.87
27-Feb-86,127.73,127.73,127.73,127.73
28-Feb-86,127.05,127.05,127.05,127.05
3-Mar-86,126.09,126.09,126.09,126.09
4-Mar-86,125.76,125.76,125.76,125.76
5-Mar-86,127.86,127.86,127.86,127.86
6-Mar-86,126.8,126.8,126.8,126.8
7-Mar-86,127.63,127.63,127.63,127.63
10-Mar-86,129.24,129.24,129.24,129.24
11-Mar-86,128.51,128.51,128.51,128.51
12-Mar-86,129.03,129.03,129.03,129.03
13-Mar-86,128.52,128.52,128.52,128.52
14-Mar-86,127.1,127.1,127.1,127.1
17-Mar-86,126.32,126.32,126.32,126.32
18-Mar-86,126.09,126.09,126.09,126.09
19-Mar-86,127.46,127.46,127.46,127.46
20-Mar-86,126.05,126.05,126.05,126.05
21-Mar-86,125.76,125.76,125.76,125.76
24-Mar-86,127.56,127.56,127.56,127.56
25-Mar-86,128.35,128.35,128.35,128.35
26-Mar-86,128.05,128.05,128.05,128.05
27-Mar-86,128.47,128.47,128.47,128.47
28-Mar-86,120.51,120.51,120.51,120.51
31-Mar-86,121.98,121.98,121.98,121.98
1-Apr-86,127.65,127.65,127.65,127.65
2-Apr-86,128.67,128.67,128.67,128.67
3-Apr-86,128.74,128.74,128.74,128.74
4-Apr-86,129.62,129.62,129.62,129.62
7-Apr-86,131.86,131.86,131.86,131.86
8-Apr-86,130.05,130.05,130.05,130.05
9-Apr-86,130.1,130.1,130.1,130.1
10-Apr-86,129.03,129.03,129.03,129.03
11-Apr-86,128.05,128.05,128.05,128.05
14-Apr-86,127.86,127.86,127.86,127.86
15-Apr-86,128.2,128.2,128.2,128.2
16-Apr-86,126.99,126.99,126.99,126.99
17-Apr-86,126.23,126.23,126.23,126.23
18-Apr-86,125.62,125.62,125.62,125.62
21-Apr-86,124.09,124.09,124.09,124.09
22-Apr-86,122.14,122.14,122.14,122.14
23-Apr-86,120.51,120.51,120.51,120.51
24-Apr-86,121.55,121.55,121.55,121.55
25-Apr-86,121.71,121.71,121.71,121.71
28-Apr-86,121.14,121.14,121.14,121.14
29-Apr-86,121.43,121.43,121.43,121.43
30-Apr-86,121.89,121.89,121.89,121.89
1-May-86,122.99,122.99,122.99,122.99
2-May-86,122.69,122.69,122.69,122.69
5-May-86,119.89,119.89,119.89,119.89
6-May-86,120.55,120.55,120.55,120.55
7-May-86,120,120,120,120
8-May-86,118.45,118.45,118.45,118.45
9-May-86,117.58,117.58,117.58,117.58
12-May-86,116.76,116.76,116.76,116.76
13-May-86,118.51,118.51,118.51,118.51
14-May-86,118.72,118.72,118.72,118.72
15-May-86,118.83,118.83,118.83,118.83
16-May-86,120.11,120.11,120.11,120.11
19-May-86,122.32,122.32,122.32,122.32
20-May-86,123.26,123.26,123.26,123.26
21-May-86,123.58,123.58,123.58,123.58
22-May-86,123.81,123.81,123.81,123.81
23-May-86,123.85,123.85,123.85,123.85
26-May-86,123.6,123.6,123.6,123.6
27-May-86,123.03,123.03,123.03,123.03
28-May-86,122.77,122.77,122.77,122.77
29-May-86,123.98,123.98,123.98,123.98
30-May-86,125.69,125.69,125.69,125.69
2-Jun-86,128.44,128.44,128.44,128.44
3-Jun-86,123.32,123.32,123.32,123.32
4-Jun-86,123.09,123.09,123.09,123.09
5-Jun-86,121.09,121.09,121.09,121.09
6-Jun-86,120.05,120.05,120.05,120.05
9-Jun-86,120.78,120.78,120.78,120.78
10-Jun-86,120.03,120.03,120.03,120.03
11-Jun-86,119.74,119.74,119.74,119.74
12-Jun-86,119.84,119.84,119.84,119.84
13-Jun-86,119.25,119.25,119.25,119.25
16-Jun-86,119.11,119.11,119.11,119.11
17-Jun-86,120.37,120.37,120.37,120.37
18-Jun-86,120.34,120.34,120.34,120.34
19-Jun-86,120.18,120.18,120.18,120.18
20-Jun-86,120.74,120.74,120.74,120.74
23-Jun-86,121.3,121.3,121.3,121.3
24-Jun-86,120.46,120.46,120.46,120.46
25-Jun-86,118.99,118.99,118.99,118.99
26-Jun-86,119.47,119.47,119.47,119.47
27-Jun-86,119.22,119.22,119.22,119.22
30-Jun-86,118.49,118.49,118.49,118.49
1-Jul-86,118.01,118.01,118.01,118.01
2-Jul-86,118.28,118.28,118.28,118.28
3-Jul-86,117.09,117.09,117.09,117.09
4-Jul-86,116.35,116.35,116.35,116.35
7-Jul-86,116.4,116.4,116.4,116.4
8-Jul-86,116.35,116.35,116.35,116.35
9-Jul-86,116.95,116.95,116.95,116.95
10-Jul-86,116.22,116.22,116.22,116.22
11-Jul-86,117.16,117.16,117.16,117.16
14-Jul-86,116.69,116.69,116.69,116.69
15-Jul-86,115.75,115.75,115.75,115.75
16-Jul-86,115.3,115.3,115.3,115.3
17-Jul-86,114.17,114.17,114.17,114.17
18-Jul-86,113.69,113.69,113.69,113.69
21-Jul-86,111.98,111.98,111.98,111.98
22-Jul-86,112.49,112.49,112.49,112.49
23-Jul-86,113.37,113.37,113.37,113.37
24-Jul-86,112.97,112.97,112.97,112.97
25-Jul-86,113.94,113.94,113.94,113.94
28-Jul-86,112.72,112.72,112.72,112.72
29-Jul-86,112.38,112.38,112.38,112.38
30-Jul-86,112.96,112.96,112.96,112.96
31-Jul-86,111.42,111.42,111.42,111.42
1-Aug-86,111.28,111.28,111.28,111.28
4-Aug-86,112.37,112.37,112.37,112.37
5-Aug-86,111.29,111.29,111.29,111.29
6-Aug-86,111.71,111.71,111.71,111.71
7-Aug-86,110.97,110.97,110.97,110.97
8-Aug-86,111.12,111.12,111.12,111.12
11-Aug-86,110.47,110.47,110.47,110.47
12-Aug-86,111.4,111.4,111.4,111.4
13-Aug-86,111.31,111.31,111.31,111.31
14-Aug-86,110.64,110.64,110.64,110.64
15-Aug-86,110.36,110.36,110.36,110.36
18-Aug-86,110.5,110.5,110.5,110.5
19-Aug-86,110.22,110.22,110.22,110.22
20-Aug-86,110.22,110.22,110.22,110.22
21-Aug-86,110.14,110.14,110.14,110.14
22-Aug-86,110.14,110.14,110.14,110.14
25-Aug-86,110.19,110.19,110.19,110.19
26-Aug-86,110.86,110.86,110.86,110.86
27-Aug-86,111.04,111.04,111.04,111.04
28-Aug-86,112.28,112.28,112.28,112.28
29-Aug-86,111.42,111.42,111.42,111.42
1-Sep-86,110.81,110.81,110.81,110.81
2-Sep-86,111.26,111.26,111.26,111.26
3-Sep-86,111.37,111.37,111.37,111.37
